ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
irishdonegal,,187,ird,gle,{},55.0,-8.0,Eurasia,,Irish (Donegal),1237,False,False
portuguese,,184,por,por,{},39.0,-8.0,Eurasia,,Portuguese,2231,False,False
irish,,187,iri,gle,{},53.0,-8.0,Eurasia,,Irish,2420,False,True
irishmunster,,187,irm,gle,{},52.5,-9.0,Eurasia,,Irish (Munster),541,False,False
spanishcanaryislands,,184,spc,spa,{},28.0,-15.5833333333,Eurasia,,Spanish (Canary Islands),220,False,False
icelandic,,181,ice,isl,{},65.0,-17.0,Eurasia,,Icelandic,2329,False,False
icelandicsignlanguage,,330,ics,icl,{},65.0,-18.0,Eurasia,,Icelandic Sign Language,330,False,False
greenlandiceast,,158,gre,kal,{},65.0,-40.0,Eurasia,,Greenlandic (East),534,False,False
greenlandicsouth,,158,gso,kal,{},60.0,-44.0,Eurasia,,Greenlandic (South),321,False,False
greenlandicwest,,158,grw,kal,{},64.0,-51.0,Eurasia,,Greenlandic (West),2519,True,True
yupikstlawrenceisland,,158,ysl,ess,{},63.5,-170.5,Eurasia,,Yupik (St. Lawrence Island),777,False,False
yupiknaukan,,158,yna,ynk,{},66.0,-172.0,Eurasia,,Yupik (Naukan),624,False,False
yupiksiberian,,158,yus,ess,{},65.0,-173.0,Eurasia,,Yupik (Siberian),2013,False,False
chukchi,,139,chk,ckt,{},67.0,-173.0,Eurasia,,Chukchi,2509,True,True
yupiksirenik,,158,ysi,ysr,{},64.5,-174.0,Eurasia,,Yupik (Sirenik),625,False,False
